n,m,q,seed,s_true_centered,s_true_mod_q,e_true,w_babai,residual,initial_residual_energy,s_hat_babai,babai_secret_success,delta_exact,exact_best_energy,w_exact,s_hat_exact,exact_secret_success,delta_classical,classical_best_energy,classical_num_steps,w_classical,s_hat_classical,classical_secret_success,delta_qite_primary,qite_primary_best_energy,w_qite_primary,s_hat_qite_primary,qite_primary_secret_success,delta_qite_candidate_best,qite_candidate_best_energy,qite_candidate_best_count,qite_candidate_best_prob,qite_candidate_best_lwe_prior_score,qite_candidate_best_secret_ternary_violation,qite_candidate_best_noise_ternary_violation,qite_candidate_best_secret_weight,qite_candidate_best_noise_weight,w_qite_candidate_best,s_hat_qite_candidate_best,qite_candidate_best_secret_success,qite_candidate_num_unique,qite_candidate_topk_used,qite_candidate_any_secret_success,qite_candidate_any_geometry_improved,qite_candidate_any_matches_exact_state,qite_candidate_any_matches_exact_energy,min_dist2_true_among_candidates,exact_improvable_energy,exact_improvable_state,babai_fail_but_oracle_fix,babai_fail_but_classical_fix,babai_fail_but_qite_primary_fix,babai_fail_but_qite_candidate_best_fix,babai_fail_but_qite_candidate_any_fix,classical_matches_exact_state,classical_matches_exact_energy,qite_primary_matches_exact_state,qite_primary_matches_exact_energy,qite_candidate_best_matches_exact_state,qite_candidate_best_matches_exact_energy,classical_geometry_improved,qite_primary_geometry_improved,qite_candidate_best_geometry_improved,w_true,dist2_true_babai,dist2_true_exact,dist2_true_classical,dist2_true_qite_primary,dist2_true_qite_candidate_best,elapsed_total_sec,elapsed_classical_sec,elapsed_qite_sec,elapsed_candidate_sec,qite_num_qubits,qite_num_params,decoded_top_states,qite_history_len
8,11,17,83,"[0, 0, -1, -1, 1, -1, 0, 0]","[0, 0, 16, 16, 1, 16, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[3, 8, 4, -1, 8, -5, 0, -4, 6, -7, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1.0,"[0, 0, 16, 16, 1, 16, 0, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,"[3, 8, 4, -1, 8, -5, 0, -4, 6, -7, 1]","[0, 0, 16, 16, 1, 16, 0, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,0,"[3, 8, 4, -1, 8, -5, 0, -4, 6, -7, 1]","[0, 0, 16, 16, 1, 16, 0, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,"[3, 8, 4, -1, 8, -5, 0, -4, 6, -7, 1]","[0, 0, 16, 16, 1, 16, 0, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,59,0.12090163934426229,20.64056554377779,0,0,4,1,"[3, 8, 4, -1, 8, -5, 0, -4, 6, -7, 1]","[0, 0, 16, 16, 1, 16, 0, 0]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[3, 8, 4, -1, 8, -5, 0, -4, 6, -7, 1]",0,0,0,0,0,597.4597338750027,9.616598254069686e-05,596.802911708015,0.007632833003299311,22,22,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 59), ('(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)', 18), ('(0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)', 16), ('(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)', 15), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)', 14), ('(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)', 14), ('(-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 11), ('(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 11), ('(0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0)', 10), ('(0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)', 10)]",5
8,11,17,84,"[1, 1, 1, 0, 0, 1, -1, 0]","[1, 1, 1, 0, 0, 1, 16, 0]","[0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0]","[-6, -8, 6, 7, 7, -1, -6, 3, -3, 5, 2]","[0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0]",2.0,"[1, 1, 1, 0, 0, 1, 16, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,"[-6, -8, 6, 7, 7, -1, -6, 3, -3, 5, 2]","[1, 1, 1, 0, 0, 1, 16, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,0,"[-6, -8, 6, 7, 7, -1, -6, 3, -3, 5, 2]","[1, 1, 1, 0, 0, 1, 16, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,"[-6, -8, 6, 7, 7, -1, -6, 3, -3, 5, 2]","[1, 1, 1, 0, 0, 1, 16, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,119,0.2448559670781893,31.6212508257218,0,0,5,2,"[-6, -8, 6, 7, 7, -1, -6, 3, -3, 5, 2]","[1, 1, 1, 0, 0, 1, 16, 0]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-6, -8, 6, 7, 7, -1, -6, 3, -3, 5, 2]",0,0,0,0,0,597.5771660419996,9.433299419470131e-05,596.9152345409966,0.007539666985394433,22,22,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 119), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1)', 28), ('(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)', 24), ('(0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)', 23), ('(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)', 19), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)', 16), ('(-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 13), ('(0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0)', 12), ('(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -1)', 11), ('(0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0)', 9)]",5
8,11,17,85,"[0, -1, 0, 0, 0, 1, 1, 0]","[0, 16, 0, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0]","[2, -1, 1, 2, 4, -1, -2, -5, -1, 2, -6]","[-1, -1, -1, 0, 0, 0, 0, 0, 0, 1, 0]",4.0,"[11, 2, 6, 1, 11, 10, 5, 5]",False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.0,"[2, -1, 1, 2, 4, -1, -2, -5, -1, 2, -6]","[11, 2, 6, 1, 11, 10, 5, 5]",False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.0,0,"[2, -1, 1, 2, 4, -1, -2, -5, -1, 2, -6]","[11, 2, 6, 1, 11, 10, 5, 5]",False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.0,"[2, -1, 1, 2, 4, -1, -2, -5, -1, 2, -6]","[11, 2, 6, 1, 11, 10, 5, 5]",False,"[-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7.0,14,0.02834008097165992,4077.0791949798895,3,1,7,4,"[1, -1, 0, 2, 4, -1, -1, -6, -1, 1, -6]","[11, 1, 16, 0, 9, 16, 16, 2]",False,20,20,False,True,True,True,8,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,"[0, -3, 0, 2, 4, -1, -2, -5, -2, 2, -6]",10,10,10,10,9,599.3925300409901,9.329200838692486e-05,598.7330555420194,0.00918300001649186,22,22,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 97), ('(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)', 24), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0)', 23), ('(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)', 20), ('(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 18), ('(-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 14), ('(0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0)', 13), ('(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)', 12), ('(0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0)', 10), ('(0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)', 10)]",5
8,11,17,86,"[0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]","[-1, -1, 1, -1, -1, 0, 0, 0, 0, 1, 0]","[-7, 6, 7, 6, -4, -5, -2, 2, 2, -3, 4]","[-1, -1, 0, -2, 0, 1, 0, 0, 0, 0, 0]",7.0,"[2, 4, 15, 1, 12, 8, 4, 12]",False,"[0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0]",5.0,"[-8, 5, 7, 5, -4, -5, -3, 3, 1, -3, 4]","[13, 2, 7, 4, 8, 9, 16, 12]",False,"[0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0]",5.0,2,"[-8, 5, 7, 5, -4, -5, -3, 3, 1, -3, 4]","[13, 2, 7, 4, 8, 9, 16, 12]",False,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6.0,"[-7, 5, 8, 5, -3, -5, -2, 3, 2, -3, 4]","[15, 1, 10, 12, 2, 2, 3, 6]",False,"[0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0]",6.0,19,0.0389344262295082,96.0004267726446,0,0,1,6,"[-7, 6, 6, 5, -3, -4, -2, 2, 2, -4, 4]","[0, 1, 0, 0, 0, 0, 0, 0]",True,20,20,True,True,False,False,0,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,True,"[-7, 6, 6, 5, -3, -4, -2, 2, 2, -4, 4]",5,9,9,8,0,598.8527454159921,0.00020229199435561895,598.1765828749922,0.007381291972706094,22,22,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 86), ('(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 22), ('(0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0)', 21), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)', 19), ('(0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0)', 19), ('(0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0)', 18), ('(1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 18), ('(0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0)', 17), ('(0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0)', 11), ('(0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0)', 9)]",5
8,11,17,88,"[-1, 0, 1, -1, 0, -1, 0, 0]","[16, 0, 1, 16, 0, 16, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[2, -3, 3, -1, -7, 4, 1, 3, -5, 6, 7]","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2.0,"[16, 0, 1, 16, 0, 16, 0, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,"[2, -3, 3, -1, -7, 4, 1, 3, -5, 6, 7]","[16, 0, 1, 16, 0, 16, 0, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,0,"[2, -3, 3, -1, -7, 4, 1, 3, -5, 6, 7]","[16, 0, 1, 16, 0, 16, 0, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,"[2, -3, 3, -1, -7, 4, 1, 3, -5, 6, 7]","[16, 0, 1, 16, 0, 16, 0, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,112,0.22857142857142856,11.627261218128766,0,0,4,2,"[2, -3, 3, -1, -7, 4, 1, 3, -5, 6, 7]","[16, 0, 1, 16, 0, 16, 0, 0]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[2, -3, 3, -1, -7, 4, 1, 3, -5, 6, 7]",0,0,0,0,0,599.0452142500144,9.958300506696105e-05,598.3938417909958,0.007517374993767589,22,22,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 112), ('(0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0)', 35), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1)', 27), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0)', 23), ('(1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 23), ('(0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0)', 18), ('(0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0)', 13), ('(0, 0, 0, 0, -1, 0, -1, 0, 0, 0, 0)', 9), ('(0, 0, 0, 0, -1, 0, 0, 1, 0, 0, 0)', 9), ('(0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)', 8)]",5
8,11,17,87,"[-1, 1, 1, 1, -1, 0, 1, 1]","[16, 1, 1, 1, 16, 0, 1, 1]","[0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, -4, -1, 4, -1, 0, -7, -8, 7, 3, 2]","[0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,"[16, 1, 1, 1, 16, 0, 1, 1]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,"[5, -4, -1, 4, -1, 0, -7, -8, 7, 3, 2]","[16, 1, 1, 1, 16, 0, 1, 1]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,0,"[5, -4, -1, 4, -1, 0, -7, -8, 7, 3, 2]","[16, 1, 1, 1, 16, 0, 1, 1]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,"[5, -4, -1, 4, -1, 0, -7, -8, 7, 3, 2]","[16, 1, 1, 1, 16, 0, 1, 1]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,197,0.3995943204868154,80.52117329693054,0,0,7,1,"[5, -4, -1, 4, -1, 0, -7, -8, 7, 3, 2]","[16, 1, 1, 1, 16, 0, 1, 1]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[5, -4, -1, 4, -1, 0, -7, -8, 7, 3, 2]",0,0,0,0,0,599.4720636249986,9.129199315793812e-05,598.828311041987,0.007666082994546741,22,22,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 197), ('(0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)', 50), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)', 42), ('(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)', 29), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)', 24), ('(0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0)', 12), ('(0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1)', 7), ('(0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0)', 7), ('(0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0)', 6), ('(0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)', 6)]",5
8,11,17,89,"[0, 0, 1, -1, 0, 1, 1, 0]","[0, 0, 1, 16, 0, 1, 1, 0]","[-1, 0, 0, 0, -1, 0, -1, 0, 0, -1, 0]","[3, 4, 6, -1, -3, 5, -5, 9, -8, -6, 2]","[1, -1, -1, 0, 0, 0, 0, -1, 0, 0, 1]",5.0,"[1, 15, 4, 10, 0, 12, 3, 10]",False,"[-1, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0]",4.0,"[5, 3, 5, -1, -2, 5, -4, 8, -8, -5, 3]","[0, 0, 1, 16, 0, 1, 1, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5.0,0,"[3, 4, 6, -1, -3, 5, -5, 9, -8, -6, 2]","[1, 15, 4, 10, 0, 12, 3, 10]",False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5.0,"[3, 4, 6, -1, -3, 5, -5, 9, -8, -6, 2]","[1, 15, 4, 10, 0, 12, 3, 10]",False,"[-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5.0,15,0.030364372469635626,5064.972741127776,5,0,6,5,"[3, 3, 6, -1, -3, 4, -5, 9, -8, -6, 2]","[9, 0, 8, 1, 8, 3, 0, 9]",False,20,20,False,True,False,False,7,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,"[5, 3, 5, -1, -2, 5, -4, 8, -8, -5, 3]",11,0,11,11,11,598.765453458007,0.00010537498746998608,598.093294292019,0.008713540999451652,22,22,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 121), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)', 39), ('(0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0)', 27), ('(0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0)', 25), ('(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)', 24), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)', 22), ('(0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0)', 16), ('(-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 15), ('(0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0)', 9), ('(-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)', 6)]",5
8,11,17,90,"[-1, 0, 0, 1, 0, -1, -1, -1]","[16, 0, 0, 1, 0, 16, 16, 16]","[0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0]","[-3, 7, -9, 3, 3, 5, -5, 6, 2, 7, 7]","[0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0]",2.0,"[16, 0, 0, 1, 0, 16, 16, 16]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,"[-3, 7, -9, 3, 3, 5, -5, 6, 2, 7, 7]","[16, 0, 0, 1, 0, 16, 16, 16]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,0,"[-3, 7, -9, 3, 3, 5, -5, 6, 2, 7, 7]","[16, 0, 0, 1, 0, 16, 16, 16]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,"[-3, 7, -9, 3, 3, 5, -5, 6, 2, 7, 7]","[16, 0, 0, 1, 0, 16, 16, 16]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,126,0.25250501002004005,31.615581291354143,0,0,5,2,"[-3, 7, -9, 3, 3, 5, -5, 6, 2, 7, 7]","[16, 0, 0, 1, 0, 16, 16, 16]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-3, 7, -9, 3, 3, 5, -5, 6, 2, 7, 7]",0,0,0,0,0,598.5433095829794,8.620801963843405e-05,597.8945609169896,0.007581791986012831,22,22,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 126), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)', 32), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0)', 27), ('(0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)', 27), ('(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 27), ('(0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0)', 26), ('(0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)', 21), ('(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)', 17), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 1)', 10), ('(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1)', 8)]",5
8,11,17,91,"[1, 1, 0, 1, 0, 0, 1, -1]","[1, 1, 0, 1, 0, 0, 1, 16]","[0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[6, 2, -2, -7, 6, 4, -5, 3, 0, 5, 2]","[0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2.0,"[1, 1, 0, 1, 0, 0, 1, 16]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,"[6, 2, -2, -7, 6, 4, -5, 3, 0, 5, 2]","[1, 1, 0, 1, 0, 0, 1, 16]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,0,"[6, 2, -2, -7, 6, 4, -5, 3, 0, 5, 2]","[1, 1, 0, 1, 0, 0, 1, 16]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,"[6, 2, -2, -7, 6, 4, -5, 3, 0, 5, 2]","[1, 1, 0, 1, 0, 0, 1, 16]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,102,0.2073170731707317,31.636527101177037,0,0,5,2,"[6, 2, -2, -7, 6, 4, -5, 3, 0, 5, 2]","[1, 1, 0, 1, 0, 0, 1, 16]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[6, 2, -2, -7, 6, 4, -5, 3, 0, 5, 2]",0,0,0,0,0,598.4288617089915,0.00010237499373033643,597.7714152089902,0.008412875002250075,22,22,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 102), ('(1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 35), ('(0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)', 30), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0)', 25), ('(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)', 23), ('(0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)', 20), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)', 19), ('(0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0)', 13), ('(1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)', 7), ('(0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0)', 7)]",5
8,11,17,92,"[-1, -1, 0, -1, 0, 0, 0, -1]","[16, 16, 0, 16, 0, 0, 0, 16]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-6, -7, -4, -5, 3, -4, 3, 3, 6, 8, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[16, 16, 0, 16, 0, 0, 0, 16]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[-6, -7, -4, -5, 3, -4, 3, 3, 6, 8, 8]","[16, 16, 0, 16, 0, 0, 0, 16]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0,"[-6, -7, -4, -5, 3, -4, 3, 3, 6, 8, 8]","[16, 16, 0, 16, 0, 0, 0, 16]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[-6, -7, -4, -5, 3, -4, 3, 3, 6, 8, 8]","[16, 16, 0, 16, 0, 0, 0, 16]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,349,0.6993987975951904,29.414206684551655,0,0,4,0,"[-6, -7, -4, -5, 3, -4, 3, 3, 6, 8, 8]","[16, 16, 0, 16, 0, 0, 0, 16]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-6, -7, -4, -5, 3, -4, 3, 3, 6, 8, 8]",0,0,0,0,0,596.0169970830029,9.566600783728063e-05,595.3725772500038,0.007361875002970919,22,22,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 349), ('(0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0)', 9), ('(0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0)', 8), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0)', 7), ('(0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)', 7), ('(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)', 7), ('(0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0)', 7), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)', 6), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1)', 6), ('(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)', 6)]",5
8,11,17,93,"[-1, 1, 1, 0, -1, 0, -1, 0]","[16, 1, 1, 0, 16, 0, 16, 0]","[0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0]","[2, 4, 4, 2, -3, 1, -7, -5, 4, 2, 8]","[0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0]",2.0,"[16, 1, 1, 0, 16, 0, 16, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,"[2, 4, 4, 2, -3, 1, -7, -5, 4, 2, 8]","[16, 1, 1, 0, 16, 0, 16, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,0,"[2, 4, 4, 2, -3, 1, -7, -5, 4, 2, 8]","[16, 1, 1, 0, 16, 0, 16, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,"[2, 4, 4, 2, -3, 1, -7, -5, 4, 2, 8]","[16, 1, 1, 0, 16, 0, 16, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,117,0.23684210526315788,31.622931537553434,0,0,5,2,"[2, 4, 4, 2, -3, 1, -7, -5, 4, 2, 8]","[16, 1, 1, 0, 16, 0, 16, 0]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[2, 4, 4, 2, -3, 1, -7, -5, 4, 2, 8]",0,0,0,0,0,597.2458995409834,0.00011662501492537558,596.5866854999913,0.007261874998221174,22,22,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 117), ('(0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)', 35), ('(0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)', 29), ('(1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 26), ('(0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0)', 23), ('(0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0)', 22), ('(0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0)', 18), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0)', 12), ('(0, 0, 0, 0, 0, 0, 0, 1, 0, -1, 0)', 9), ('(0, 0, 0, 0, 0, 0, -1, 0, -1, 0, 0)', 7)]",5
